"Time","Boost pressure","Engine oil pressure","Engine oil level","Engine oil level","Cam position","TAG"
"sec","mbar","bar","l","mm","deg."," "
608.43,1154.0000,2.5600,4.4360,52.7000,561.6900,""
608.77,1225.0000,2.6800,4.4360,52.7000,130.0600,""
609.08,1202.0000,2.7200,4.4360,52.7000,310.1900,""
609.43,1202.0000,2.7200,4.4360,53.8000,634.8800,""
609.77,1196.0000,2.7200,4.4360,53.8000,274.0600,""
610.11,1193.0000,2.7200,4.4360,53.8000,274.2500,""
610.51,1212.0000,2.7200,4.4360,55.1000,94.5000,""
610.81,1186.0000,2.6800,4.4360,55.1000,130.0000,""
611.22,1209.0000,2.6800,4.4360,55.1000,455.5600,""
611.56,1180.0000,2.6800,4.4360,56.6000,21.5000,""
611.90,1212.0000,2.6800,4.4360,56.6000,454.5600,""
612.23,1177.0000,2.6800,4.4360,56.6000,21.6900,""
612.61,1132.0000,2.6800,4.4360,58.7000,561.7500,""
612.98,1110.0000,2.6800,4.4360,58.7000,310.1900,""
613.33,1100.0000,2.6800,4.4360,58.7000,94.5000,""
613.66,1100.0000,2.6800,4.4360,61.0000,310.3800,""
614.02,1094.0000,2.6800,4.4360,61.0000,130.2500,""
614.38,1097.0000,2.6800,4.4360,63.1000,454.6900,""
614.71,1097.0000,2.6400,4.4360,63.1000,634.7500,""
615.03,1097.0000,2.6400,4.4360,63.1000,21.6900,""
615.37,1113.0000,2.6400,4.4360,64.6000,130.1900,""
615.74,1116.0000,2.6400,4.4360,64.6000,21.5600,""
616.10,1110.0000,2.6400,4.4360,64.6000,310.3800,""
616.44,1100.0000,2.6400,4.4360,65.4000,634.7500,""
616.79,1078.0000,2.6400,4.4360,65.4000,130.5000,""
617.14,1062.0000,2.6400,4.4360,65.4000,454.6900,""
617.48,1046.0000,2.6400,4.4360,65.8000,561.5600,""
617.85,1036.0000,2.6400,4.4360,65.8000,274.2500,""
618.17,1030.0000,2.6000,4.4360,65.8000,130.5000,""
618.54,1030.0000,2.6400,4.4360,65.8000,454.5000,""
618.87,1030.0000,2.6400,4.4360,65.8000,454.5000,""
619.22,1026.0000,2.6400,4.4360,65.8000,634.6900,""
619.61,1026.0000,2.6000,4.4360,65.8000,634.7500,""
620.01,1026.0000,2.7600,4.4360,65.8000,310.1900,""
620.38,1026.0000,2.8000,4.4360,65.8000,454.5600,""
620.71,1030.0000,2.8000,4.4360,65.8000,561.7500,""
621.11,1062.0000,2.8800,4.4360,65.8000,634.7500,""
621.48,1062.0000,2.9200,4.4360,65.7000,21.6900,""
621.80,1052.0000,2.9200,4.4360,65.7000,561.6900,""
622.18,1042.0000,2.9200,4.4360,65.7000,561.7500,""
622.52,1036.0000,2.8800,4.4360,65.4000,94.6900,""
622.87,1033.0000,2.7600,4.4360,65.4000,94.5600,""
623.21,1030.0000,2.7200,4.4360,65.4000,454.6900,""
623.58,1026.0000,2.6400,4.4360,65.1000,634.6900,""
623.93,1026.0000,2.4800,4.4360,65.1000,130.2500,""
624.30,1020.0000,2.4400,4.4360,65.2000,310.2500,""
624.65,1020.0000,2.4400,4.4360,65.2000,310.1900,""
624.97,1017.0000,2.4400,4.4360,65.2000,274.2500,""
625.35,1017.0000,2.4800,4.4360,65.1000,634.7500,""
625.66,1017.0000,2.4800,4.4360,65.7000,310.2500,""
626.04,1017.0000,2.4800,4.4360,65.7000,634.7500,""
626.52,1017.0000,2.4800,4.4360,66.7000,310.2500,""
626.92,1017.0000,2.4800,4.4360,66.7000,274.2500,""
627.30,1017.0000,2.5200,4.4360,66.7000,561.5000,""
627.70,1020.0000,2.5200,4.4360,67.3000,454.5000,""
628.07,1020.0000,2.5200,4.4360,67.3000,21.3800,""
628.42,1020.0000,2.5200,4.4360,67.3000,130.3800,""
628.81,1017.0000,2.5200,4.4360,67.5000,310.2500,""
629.16,1017.0000,2.4800,4.4360,67.5000,634.6900,""
629.50,1014.0000,2.4800,4.4360,68.1000,635.0000,""
629.88,1036.0000,2.5200,4.4360,68.1000,310.2500,""
630.25,1052.0000,2.5200,4.4360,68.1000,94.3800,""
630.60,1074.0000,2.5200,4.4360,68.4000,310.3800,""
630.97,1090.0000,2.5200,4.4360,68.4000,21.5600,""
631.38,1106.0000,2.5600,4.4360,68.4000,94.5000,""
631.74,1094.0000,2.5600,4.4360,68.5000,561.7500,""
632.12,1062.0000,2.6000,4.4360,68.5000,454.6900,""
632.50,1113.0000,2.6000,4.4360,68.5000,454.5600,""
632.89,1170.0000,2.6000,4.4360,68.5000,454.6900,""
633.26,1202.0000,2.6000,4.4360,68.5000,310.1900,""
633.64,1222.0000,2.6400,4.4360,68.5000,561.7500,""
634.04,1196.0000,2.6400,4.4360,68.5000,130.0600,""
634.41,1196.0000,2.6800,4.4360,68.5000,21.5000,""
634.73,1228.0000,2.6800,4.4360,68.4000,454.5600,""
635.05,1228.0000,2.7200,4.4360,68.4000,94.7500,""
635.41,1196.0000,2.7200,4.4360,68.4000,634.8800,""
635.72,1154.0000,2.7200,4.4360,68.2000,454.5600,""
636.15,1094.0000,2.7200,4.4360,68.2000,310.2500,""
636.50,1068.0000,2.7200,4.4360,68.1000,310.2500,""
636.89,1052.0000,2.8000,4.4360,68.1000,634.7500,""
637.24,1049.0000,2.8400,4.4360,68.1000,634.7500,""
637.64,1049.0000,2.8400,4.4360,67.8000,454.6900,""
638.02,1049.0000,2.8400,4.4360,67.8000,130.3800,""
638.39,1046.0000,2.8400,4.4360,67.8000,310.1900,""
638.78,1042.0000,2.8000,4.4360,67.8000,635.0000,""
639.13,1036.0000,2.8000,4.4360,67.8000,310.3800,""
639.50,1026.0000,2.8000,4.4360,67.6000,21.5000,""
639.80,1030.0000,2.8000,4.4360,67.6000,130.3800,""
640.15,1030.0000,2.8000,4.4360,67.6000,634.8800,""
640.52,1030.0000,2.8000,4.4360,66.5000,130.5000,""
640.85,1030.0000,2.8000,4.4360,66.5000,454.5600,""
641.27,1030.0000,2.8000,4.4360,66.5000,634.8800,""
641.62,1030.0000,2.8000,4.4360,65.0000,21.2500,""
642.02,1036.0000,2.8000,4.4360,65.0000,310.1900,""
642.42,1036.0000,2.8000,4.4360,65.0000,310.1900,""
642.81,1042.0000,2.8000,4.4360,63.9000,634.7500,""
643.18,1036.0000,2.8000,4.4360,63.9000,561.5600,""
643.54,1042.0000,2.8000,4.4360,63.4000,130.6900,""
643.91,1042.0000,2.8000,4.4360,63.4000,21.7500,""
644.30,1042.0000,2.8000,4.4360,63.4000,454.7500,""
644.65,1046.0000,2.8000,4.4360,63.3000,310.3800,""
645.00,1042.0000,2.8000,4.4360,63.3000,454.5600,""
645.42,1042.0000,2.6400,4.4360,63.3000,130.5000,""
645.78,1033.0000,2.6000,4.4360,63.0000,130.5000,""
646.17,1033.0000,2.5600,4.4360,63.0000,274.5000,""
646.52,1030.0000,2.5600,4.4360,62.4000,94.6900,""
646.90,1030.0000,2.5600,4.4360,62.4000,310.3800,""
647.27,1030.0000,2.7200,4.4360,62.4000,454.6900,""
647.66,1030.0000,2.8000,4.4360,61.9000,635.2500,""
647.99,1030.0000,2.8400,4.4360,61.9000,310.2500,""
648.30,1100.0000,2.9200,4.4360,61.9000,454.8800,""
648.63,1074.0000,2.9600,4.4360,61.9000,454.8800,""
648.95,1078.0000,2.9600,4.4360,61.9000,310.1900,""
649.29,1090.0000,2.9600,4.4360,61.9000,310.3800,""
649.61,1238.0000,3.8400,4.4360,62.1000,310.5000,""
649.93,1148.0000,4.2800,4.4360,62.1000,130.6900,""
650.25,1484.0000,4.4400,4.4360,62.1000,130.6900,""
650.57,1545.0000,4.4800,4.4360,62.3000,130.6900,""
650.89,1522.0000,4.4800,4.4360,62.3000,310.8800,""
651.21,1836.0000,4.4800,4.4360,62.3000,562.2500,""
651.53,1954.0000,4.4800,4.4360,62.8000,130.7500,""
651.82,2060.0000,4.4800,4.4360,62.8000,562.1900,""
652.12,2197.0000,4.4800,4.4360,62.8000,562.1900,""
652.42,2261.0000,4.5200,4.4360,62.8000,635.8800,""
652.75,2402.0000,4.4800,4.4360,63.8000,310.6900,""
653.03,2754.0000,4.4800,4.4360,63.8000,455.6900,""
653.34,2885.0000,4.5200,4.4360,63.8000,131.0000,""
653.66,2997.0000,4.5200,4.4360,65.8000,636.0000,""
654.01,2997.0000,4.5200,4.4360,65.8000,131.2500,""
654.34,3042.0000,4.5200,4.4360,65.8000,310.5000,""
654.66,1692.0000,4.4800,4.4360,67.8000,562.0600,""
654.97,1308.0000,4.4400,4.4360,67.8000,635.2500,""
655.29,1177.0000,4.4400,4.4360,67.8000,130.7500,""
655.61,1142.0000,4.4400,4.4360,69.5000,130.5000,""
655.96,1126.0000,4.4000,4.4360,69.5000,310.0000,""
656.31,1094.0000,4.4000,4.4360,69.5000,130.3800,""
656.66,1074.0000,4.0800,4.4360,71.5000,561.5600,""
657.03,1068.0000,3.0800,4.4360,71.5000,561.6900,""
657.38,1062.0000,2.8800,4.4360,71.5000,21.6900,""
657.72,1049.0000,2.8000,4.4360,71.5000,310.2500,""
658.06,1042.0000,2.7600,4.4360,71.5000,454.6900,""
658.39,1036.0000,2.7200,4.4360,71.5000,310.5000,""
658.74,1036.0000,2.6000,4.4360,71.4000,561.8800,""
659.06,1030.0000,2.5200,4.4360,71.4000,454.6900,""
659.38,1030.0000,2.5200,4.4360,71.4000,274.5000,""
659.72,1030.0000,2.5200,4.4360,70.5000,130.2500,""
660.07,1026.0000,2.5200,4.4360,70.5000,310.3800,""
660.41,1026.0000,2.5200,4.4360,70.5000,454.7500,""
660.73,1026.0000,2.5200,4.4360,67.3000,310.8800,""
661.05,1026.0000,2.5200,4.4360,67.3000,130.5000,""
661.42,1026.0000,2.5200,4.4360,67.3000,274.5000,""
661.75,1030.0000,2.5200,4.4360,65.4000,454.6900,""
662.10,1026.0000,2.5600,4.4360,65.4000,454.6900,""
662.42,1030.0000,2.7200,4.4360,65.4000,454.6900,""
662.78,1033.0000,2.7200,4.4360,65.0000,561.6900,""
663.10,1036.0000,2.7200,4.4360,65.0000,130.5000,""
663.43,1042.0000,2.7200,4.4360,65.0000,130.5000,""
663.75,1036.0000,2.7200,4.4360,64.7000,561.6900,""
664.14,1042.0000,2.7200,4.4360,64.7000,454.5600,""
664.44,1042.0000,2.6800,4.4360,64.7000,561.6900,""
664.81,1042.0000,2.6800,4.4360,64.7000,634.8800,""
665.18,1042.0000,2.6800,4.4360,64.7000,310.2500,""
665.51,1042.0000,2.6800,4.4360,64.7000,94.5600,""
665.88,1042.0000,2.6800,4.4360,64.5000,130.5000,""
666.20,1042.0000,2.6800,4.4360,64.5000,561.5600,""
666.55,1042.0000,2.6800,4.4360,64.5000,454.5600,""
666.87,1042.0000,2.6800,4.4360,63.9000,21.5000,""
667.24,1042.0000,2.6800,4.4360,63.9000,130.3800,""
667.59,1042.0000,2.6800,4.4360,62.7000,21.3800,""
667.94,1042.0000,2.6800,4.4360,62.7000,634.7500,""
668.26,1042.0000,2.6800,4.4360,62.7000,130.5600,""
668.62,1017.0000,2.7200,4.4360,61.7000,310.3800,""
668.95,1097.0000,2.8400,4.4360,61.7000,562.0000,""
669.29,1094.0000,2.9200,4.4360,61.7000,561.7500,""
669.66,1081.0000,2.9200,4.4360,61.2000,94.7500,""
670.04,1074.0000,2.9200,4.4360,61.2000,310.3800,""
670.36,1065.0000,2.9200,4.4360,61.2000,274.6900,""
670.71,1065.0000,2.9200,4.4360,61.1000,635.0000,""
671.06,1062.0000,2.8800,4.4360,61.1000,310.5000,""
671.43,1062.0000,2.8800,4.4360,61.1000,310.3800,""
671.80,1052.0000,2.8800,4.4360,61.1000,130.6900,""
672.15,1046.0000,2.8800,4.4360,61.1000,562.0000,""
672.50,1042.0000,2.8800,4.4360,61.1000,130.5000,""
672.86,1036.0000,2.8800,4.4360,61.1000,454.7500,""
673.22,1036.0000,2.8800,4.4360,61.1000,454.8800,""
673.59,1046.0000,2.8800,4.4360,61.1000,310.5000,""
673.91,1046.0000,2.8800,4.4360,60.6000,310.3800,""
674.27,1046.0000,2.8800,4.4360,60.6000,130.5000,""
674.59,1049.0000,2.8800,4.4360,59.2000,454.7500,""
674.94,1049.0000,2.8800,4.4360,59.2000,21.8800,""
675.29,1046.0000,2.8800,4.4360,59.2000,310.3800,""
675.64,1042.0000,2.8800,4.4360,57.3000,561.8800,""
676.01,1036.0000,2.8800,4.4360,57.3000,310.5000,""
676.33,1033.0000,2.8800,4.4360,57.3000,130.6900,""
676.68,1042.0000,2.8800,4.4360,55.8000,310.5000,""
677.00,1145.0000,2.8800,4.4360,55.8000,21.8800,""
677.35,1353.0000,3.7600,4.4360,55.8000,635.2500,""
677.71,1497.0000,4.2400,4.4360,54.1000,310.5600,""
678.07,1721.0000,4.4000,4.4360,54.1000,454.7500,""
678.43,1350.0000,4.4000,4.4360,54.1000,454.6900,""
678.79,1174.0000,4.4400,4.4360,53.6000,130.5000,""
679.13,1161.0000,3.6000,4.4360,53.6000,130.5000,""
679.55,1113.0000,3.1200,4.4360,53.6000,454.5000,""
679.89,1084.0000,2.8800,4.4360,53.6000,130.1900,""
680.30,1074.0000,2.8000,4.4360,53.6000,130.1900,""
680.66,1065.0000,2.7600,4.4360,55.7000,561.5600,""
681.01,1058.0000,2.7600,4.4360,55.7000,561.6900,""
681.40,1052.0000,2.7600,4.4360,55.7000,130.2500,""
681.72,1049.0000,2.7600,4.4360,57.2000,130.2500,""
682.04,1049.0000,2.7600,4.4360,57.2000,634.6900,""
682.41,1046.0000,2.7600,4.4360,57.2000,634.6900,""
682.78,1046.0000,2.7600,4.4360,57.5000,130.2500,""
683.11,1046.0000,2.7600,4.4360,57.5000,635.2500,""
683.48,1068.0000,2.8800,4.4360,57.5000,454.8800,""
683.82,1097.0000,2.9200,4.4360,58.0000,310.3800,""
684.17,1090.0000,2.9200,4.4360,58.0000,130.5000,""
684.49,1078.0000,2.9200,4.4360,58.0000,130.5600,""
684.83,1068.0000,2.9200,4.4360,58.8000,561.8800,""
685.16,1068.0000,2.9200,4.4360,58.8000,21.7500,""
685.51,1062.0000,2.9200,4.4360,58.8000,454.5000,""
685.88,1058.0000,2.7600,4.4360,59.9000,454.5600,""
686.22,1052.0000,2.7200,4.4360,59.9000,131.2500,""
686.58,1046.0000,2.6800,4.4360,59.9000,274.5600,""
686.97,1036.0000,2.7200,4.4360,60.9000,310.2500,""
687.37,1033.0000,2.6800,4.4360,60.9000,310.5000,""
687.74,1030.0000,2.6800,4.4360,62.1000,310.5000,""
688.10,1030.0000,2.6800,4.4360,62.1000,310.5000,""
688.41,1030.0000,2.6800,4.4360,62.1000,274.5600,""
688.78,1030.0000,2.6800,4.4360,63.1000,310.5600,""
689.16,1026.0000,2.6800,4.4360,63.1000,635.0600,""
689.54,1026.0000,2.6800,4.4360,63.1000,130.5000,""
689.86,1026.0000,2.6800,4.4360,63.9000,454.8800,""
690.20,1030.0000,2.6800,4.4360,63.9000,130.5600,""
690.54,1030.0000,2.7200,4.4360,63.9000,561.6900,""
690.85,1033.0000,2.7200,4.4360,63.8000,455.0000,""
691.18,1030.0000,2.7200,4.4360,63.8000,130.6900,""
691.55,1030.0000,2.6800,4.4360,63.8000,310.5000,""
691.90,1030.0000,2.6800,4.4360,63.9000,310.5000,""
692.27,1030.0000,2.6800,4.4360,63.9000,310.5000,""
692.67,1026.0000,2.6800,4.4360,63.9000,21.7500,""
693.05,1026.0000,2.6800,4.4360,63.9000,21.5600,""
693.42,1026.0000,2.6800,4.4360,63.9000,310.3800,""
693.74,1030.0000,2.6800,4.4360,63.6000,274.5000,""
694.12,1030.0000,2.6800,4.4360,63.6000,635.2500,""
694.47,1052.0000,2.7600,4.4360,63.6000,561.7500,""
694.84,1090.0000,2.8800,4.4360,62.7000,454.7500,""
695.21,1068.0000,2.9200,4.4360,62.7000,130.5000,""
695.63,1142.0000,3.8000,4.4360,62.7000,635.1900,""
696.01,1106.0000,4.3200,4.4360,59.9000,22.0600,""
696.41,1106.0000,4.4400,4.4360,59.9000,130.5600,""
696.82,1110.0000,4.4400,4.4360,56.3000,310.5000,""
697.22,1078.0000,4.4400,4.4360,56.3000,310.5600,""
697.59,1100.0000,4.4400,4.4360,56.3000,455.0600,""
697.91,1193.0000,4.4400,4.4360,53.2000,274.5600,""
698.28,1142.0000,4.4400,4.4360,53.2000,562.2500,""
698.68,1100.0000,4.4400,4.4360,52.3000,562.1900,""
699.05,1202.0000,4.4800,4.4360,52.3000,310.5000,""
699.43,1314.0000,4.4800,4.4360,52.3000,310.5000,""
699.80,1334.0000,4.4800,4.4360,52.3000,562.1900,""
700.17,1356.0000,4.4800,4.4360,52.3000,130.5600,""
700.60,1209.0000,4.4800,4.4360,52.3000,310.5000,""
700.99,1164.0000,4.4400,4.4360,54.0000,130.5600,""
701.42,1113.0000,4.4000,4.4360,54.0000,310.6900,""
701.79,1209.0000,4.4000,4.4360,57.1000,562.1900,""
702.20,1334.0000,4.4400,4.4360,57.1000,130.5000,""
702.62,1378.0000,4.4400,4.4360,57.1000,562.1900,""
702.94,1401.0000,4.4400,4.4360,59.9000,310.3800,""
703.31,1474.0000,4.4400,4.4360,59.9000,95.0000,""
703.67,1286.0000,4.4400,4.4360,61.2000,635.0600,""
704.07,1174.0000,4.4400,4.4360,61.2000,561.8800,""
704.44,1126.0000,3.3200,4.4360,61.2000,561.7500,""
704.79,1106.0000,3.0400,4.4360,62.1000,130.5000,""
705.13,1081.0000,2.9200,4.4360,62.1000,454.5600,""
705.48,1068.0000,2.7200,4.4360,62.1000,454.5600,""
705.87,1062.0000,2.6400,4.4360,62.8000,310.1900,""
706.23,1058.0000,2.4800,4.4360,62.8000,454.5000,""
706.59,1049.0000,2.4800,4.4360,62.8000,454.5600,""
706.94,1046.0000,2.4800,4.4360,62.8000,454.7500,""
707.34,1033.0000,2.5200,4.4360,62.8000,130.3800,""
707.70,1036.0000,2.6400,4.4360,62.8000,274.3800,""
708.12,1042.0000,2.6400,4.4360,62.8000,22.0600,""
708.46,1074.0000,2.8000,4.4360,62.8000,310.5000,""
708.84,1084.0000,2.8800,4.4360,62.2000,310.3800,""
709.19,1074.0000,2.8800,4.4360,62.2000,310.3800,""
709.53,1065.0000,2.8800,4.4360,62.2000,635.0000,""
709.93,1058.0000,2.8800,4.4360,61.5000,455.0000,""
710.28,1138.0000,4.1200,4.4360,61.5000,310.5000,""
710.67,1122.0000,4.3600,4.4360,61.6000,130.5600,""
711.02,1084.0000,4.4400,4.4360,61.6000,562.3800,""
711.42,1036.0000,4.4400,4.4360,61.6000,455.1900,""
711.82,1260.0000,4.4800,4.4360,61.4000,22.0600,""
712.22,1350.0000,4.4800,4.4360,61.4000,635.2500,""
712.62,1308.0000,4.4800,4.4360,61.4000,455.0000,""
712.94,1225.0000,4.4800,4.4360,61.4000,130.6900,""
713.34,1180.0000,4.4800,4.4360,61.4000,562.2500,""
713.69,1250.0000,4.4400,4.4360,61.8000,562.3800,""
714.04,1698.0000,4.4800,4.4360,61.8000,635.6900,""
714.47,2293.0000,4.4800,4.4360,61.8000,635.8800,""
714.83,2668.0000,4.4800,4.4360,61.9000,310.6900,""
715.18,2856.0000,4.4800,4.4360,61.9000,635.7500,""
715.53,2914.0000,4.4800,4.4360,61.9000,310.6900,""
715.90,2917.0000,4.4800,4.4360,61.7000,310.6900,""
716.30,3000.0000,4.4800,4.4360,61.7000,130.5000,""
716.67,3093.0000,4.4800,4.4360,61.7000,22.6900,""
717.05,3093.0000,4.4800,4.4360,61.9000,455.6900,""
717.45,3154.0000,4.4800,4.4360,61.9000,310.6900,""
717.82,3237.0000,4.4800,4.4360,62.7000,22.5000,""
718.22,3212.0000,4.4800,4.4360,62.7000,636.0000,""
718.59,3112.0000,4.4800,4.4360,62.7000,131.5000,""
718.89,3122.0000,4.4800,4.4360,62.9000,130.6900,""
719.19,3205.0000,4.4800,4.4360,62.9000,130.6900,""
719.51,1970.0000,4.4400,4.4360,62.9000,310.5000,""
719.83,1388.0000,4.4400,4.4360,65.1000,22.0600,""
720.14,1186.0000,4.4400,4.4360,65.1000,455.0600,""
720.47,1132.0000,4.4400,4.4360,65.1000,130.5600,""
720.78,1126.0000,4.4400,4.4360,65.2000,310.5000,""
721.10,1113.0000,4.4400,4.4360,68.3000,635.0600,""
721.45,1100.0000,4.4400,4.4360,68.3000,95.0000,""
721.79,1097.0000,4.4400,4.4360,68.3000,454.6900,""
722.09,1084.0000,4.4000,4.4360,70.0000,454.5600,""
722.41,1078.0000,4.4000,4.4360,70.0000,21.8800,""
722.71,1068.0000,4.0400,4.4360,70.0000,130.3800,""
723.02,1065.0000,3.2000,4.4360,70.0000,21.6900,""
723.34,1062.0000,2.8800,4.4360,70.0000,21.5600,""
723.67,1058.0000,2.7600,4.4360,70.0000,21.6900,""
723.96,1058.0000,2.7200,4.4360,70.0000,310.0600,""
724.28,1052.0000,2.7200,4.4360,70.0000,310.6900,""
724.62,1052.0000,2.8400,4.4360,70.0000,21.7500,""
724.91,1116.0000,4.0000,4.4360,68.2000,130.6900,""
725.23,1106.0000,4.3200,4.4360,68.2000,455.0000,""
725.55,1097.0000,4.0000,4.4360,68.2000,130.5600,""
725.90,1084.0000,3.2800,4.4360,64.7000,635.0000,""
726.22,1078.0000,3.0400,4.4360,64.7000,310.5000,""
726.54,1074.0000,2.9600,4.4360,64.7000,634.7500,""
726.87,1065.0000,2.8000,4.4360,60.7000,274.5000,""
727.21,1058.0000,2.6400,4.4360,60.7000,561.5600,""
727.55,1058.0000,2.6400,4.4360,60.7000,454.3800,""
727.88,1052.0000,2.6400,4.4360,58.6000,21.6900,""
728.23,1049.0000,2.6400,4.4360,58.6000,634.8800,""
728.59,1049.0000,2.6000,4.4360,58.6000,634.8800,""
728.92,1049.0000,2.6000,4.4360,58.3000,310.3800,""
729.27,1046.0000,2.6000,4.4360,58.3000,94.5600,""
729.61,1046.0000,2.6000,4.4360,58.3000,454.5000,""
729.98,1046.0000,2.6000,4.4360,58.4000,130.5000,""
730.33,1033.0000,2.6400,4.4360,58.4000,130.5600,""
730.67,1084.0000,2.7600,4.4360,58.4000,310.2500,""
730.99,1081.0000,2.8000,4.4360,58.6000,635.0600,""
731.34,1074.0000,2.8000,4.4360,58.6000,634.8800,""
731.67,1065.0000,2.8000,4.4360,58.6000,454.6900,""
732.01,1062.0000,2.7600,4.4360,58.8000,130.5000,""
732.38,1058.0000,2.7600,4.4360,58.8000,310.3800,""
732.73,1052.0000,2.7600,4.4360,58.8000,130.5000,""
733.08,1049.0000,2.7600,4.4360,59.3000,454.6900,""
733.43,1049.0000,2.7600,4.4360,59.3000,310.1900,""
733.77,1049.0000,2.7600,4.4360,59.5000,561.6900,""
734.12,1052.0000,2.7200,4.4360,59.5000,130.2500,""
734.51,1020.0000,2.7600,4.4360,59.5000,562.0000,""
734.84,1078.0000,4.0800,4.4360,60.4000,635.0000,""
735.18,1078.0000,4.3200,4.4360,60.4000,130.3800,""
735.53,1074.0000,3.4800,4.4360,60.4000,310.1900,""
735.87,1065.0000,3.0800,4.4360,61.8000,562.0000,""
736.20,1065.0000,2.9200,4.4360,61.8000,310.1900,""
736.59,1062.0000,2.8400,4.4360,61.8000,454.5600,""
736.91,1058.0000,2.8000,4.4360,61.8000,21.6900,""
737.26,1052.0000,2.8000,4.4360,61.8000,454.5600,""
737.56,1049.0000,2.7600,4.4360,61.8000,130.3800,""
737.91,1049.0000,2.7200,4.4360,61.8000,310.1900,""
738.27,1046.0000,2.6800,4.4360,61.8000,21.7500,""
738.63,1046.0000,2.6000,4.4360,61.8000,634.8800,""
739.00,1046.0000,2.6000,4.4360,61.4000,21.5600,""
739.39,1074.0000,2.7200,4.4360,61.4000,454.5600,""
739.80,1062.0000,2.6800,4.4360,59.3000,635.0000,""
740.16,1062.0000,2.6000,4.4360,59.3000,310.1900,""
740.47,1046.0000,2.5200,4.4360,59.3000,454.6900,""
740.83,1078.0000,2.7200,4.4360,57.0000,130.3800,""
741.15,1068.0000,2.8000,4.4360,57.0000,310.1900,""
741.45,1062.0000,2.8000,4.4360,57.0000,310.0600,""
741.79,1058.0000,2.8000,4.4360,54.7000,310.1900,""
742.11,1058.0000,2.7200,4.4360,54.7000,310.2500,""
742.44,1049.0000,2.6400,4.4360,54.7000,635.0000,""
742.78,1049.0000,2.6000,4.4360,54.7000,634.7500,""
743.13,1042.0000,2.4800,4.4360,53.0000,130.5000,""
743.49,1046.0000,2.5200,4.4360,53.0000,130.3800,""
743.80,1058.0000,2.7600,4.4360,51.6000,634.8800,""
744.17,1052.0000,2.7600,4.4360,51.6000,274.2500,""
744.51,1046.0000,2.6800,4.4360,51.6000,310.2500,""
744.83,1046.0000,2.6000,4.4360,50.7000,21.6900,""
745.19,1042.0000,2.5200,4.4360,50.7000,634.6900,""
745.51,1042.0000,2.4000,4.4360,50.7000,561.5600,""
745.82,1036.0000,2.3600,4.4360,50.7000,455.0000,""
746.14,1033.0000,2.3600,4.4360,50.7000,130.1900,""
746.49,1030.0000,2.3600,4.4360,50.7000,634.5600,""
746.84,1026.0000,2.3200,4.4360,51.1000,130.1900,""
747.21,1020.0000,2.3200,4.4360,51.1000,309.8800,""
747.55,1020.0000,2.3200,4.4360,51.1000,130.0000,""
747.91,1017.0000,2.2800,4.4360,51.9000,94.0600,""
748.25,1014.0000,2.2800,4.4360,51.9000,309.8800,""
748.55,1010.0000,2.2800,4.4360,51.9000,454.1900,""
748.91,1014.0000,2.2800,4.4360,53.5000,634.2500,""
749.27,1010.0000,2.2800,4.4360,53.5000,129.7500,""
749.63,1010.0000,2.2800,4.4360,53.5000,129.7500,""
749.97,1010.0000,2.3200,4.4360,55.1000,309.8800,""
750.30,1010.0000,2.3200,4.4360,55.1000,309.7500,""
750.63,1010.0000,2.3200,4.4360,55.1000,309.6900,""
751.00,1010.0000,2.3200,4.4360,56.0000,561.0600,""
751.34,1004.0000,2.3200,4.4360,56.0000,634.3800,""
751.65,1004.0000,2.3600,4.4360,56.0000,454.0600,""
751.93,1010.0000,2.3200,4.4360,56.5000,309.7500,""
752.23,1004.0000,2.3200,4.4360,56.5000,309.7500,""
752.57,1004.0000,2.3600,4.4360,56.5000,309.7500,""
752.86,1004.0000,2.3600,4.4360,56.5000,129.7500,""
753.15,1004.0000,2.3600,4.4360,57.2000,21.0600,""
753.45,1004.0000,2.3600,4.4360,57.2000,561.0600,""
753.77,1004.0000,2.3600,4.4360,57.2000,634.1900,""
754.07,1004.0000,2.3600,4.4360,58.7000,454.1900,""
754.39,1004.0000,2.3600,4.4360,58.7000,454.1900,""
754.71,1004.0000,2.3600,4.4360,58.7000,454.0600,""
755.03,1004.0000,2.3600,4.4360,60.6000,454.0600,""
755.35,1004.0000,2.3600,4.4360,60.6000,454.2500,""
755.69,1004.0000,2.3600,4.4360,60.6000,454.0600,""
755.99,1004.0000,2.3600,4.4360,62.1000,309.6900,""
756.30,1004.0000,2.3600,4.4360,62.1000,309.7500,""
756.62,1004.0000,2.3600,4.4360,62.1000,309.6900,""
756.91,1004.0000,2.3600,4.4360,63.1000,129.7500,""
757.21,1004.0000,2.3600,4.4360,63.1000,21.0600,""
757.51,1004.0000,2.3600,4.4360,63.1000,634.2500,""
757.85,1004.0000,2.3600,4.4360,63.1000,634.2500,""
758.14,1004.0000,2.3600,4.4360,64.0000,561.1900,""
758.44,1004.0000,2.3600,4.4360,64.0000,454.0600,""
758.73,1004.0000,2.3600,4.4360,64.0000,273.5000,""
759.05,1004.0000,2.3600,4.4360,64.5000,273.5000,""
759.35,1004.0000,2.3600,4.4360,64.5000,129.7500,""
759.69,1001.0000,2.3600,4.4360,64.5000,129.6900,""
760.00,1004.0000,2.3600,4.4360,65.0000,129.7500,""
760.33,1004.0000,2.3600,4.4360,65.0000,129.7500,""
